,tid_x,tid_y,name_x,name_y,lon_x,lat_x,lon_y,lat_y,flow
1867,29,41,BX11,MN09,-73.85263318131206,40.85650602050326,-73.95477906838973,40.81819837691435,1299.4693845533493
1868,29,42,BX11,MN10,-73.85263318131206,40.85650602050326,-73.9448305945116,40.81341449196377,1562.6002238188398
1869,29,43,BX11,MN11,-73.85263318131206,40.85650602050326,-73.93497638032711,40.79493438444296,1309.5486119613186
1870,29,44,BX11,MN12,-73.85263318131206,40.85650602050326,-73.93152618506768,40.85510854191067,3962.673816052671
1871,29,45,BX11,QN01,-73.85263318131206,40.85650602050326,-73.90721866342301,40.770845089898174,1290.2379701423574
1872,29,46,BX11,QN02,-73.85263318131206,40.85650602050326,-73.92336024268133,40.74129374858804,560.6976218254978
1873,29,47,BX11,QN03,-73.85263318131206,40.85650602050326,-73.86266243578216,40.75114101779027,969.4881416044683
1874,29,48,BX11,QN04,-73.85263318131206,40.85650602050326,-73.87190744592023,40.74079528093303,812.7657042835525
1875,29,49,BX11,QN05,-73.85263318131206,40.85650602050326,-73.8912365232535,40.711240473076685,491.52434874555087
1876,29,50,BX11,QN06,-73.85263318131206,40.85650602050326,-73.85174572377684,40.722690579118286,498.4495711518316
1877,29,51,BX11,QN07,-73.85263318131206,40.85650602050326,-73.81588752704037,40.77148355364249,1752.576803992008
1878,29,52,BX11,QN08,-73.85263318131206,40.85650602050326,-73.79671081945914,40.726125574866415,537.5458817082551
1879,29,53,BX11,QN09,-73.85263318131206,40.85650602050326,-73.83903559975623,40.69508173107061,361.08162289086727
1880,29,54,BX11,QN10,-73.85263318131206,40.85650602050326,-73.8082054054167,40.6573691366536,213.1975926286693
1881,29,55,BX11,QN11,-73.85263318131206,40.85650602050326,-73.75926760282788,40.75649349334621,616.3215839164255
1882,29,56,BX11,QN12,-73.85263318131206,40.85650602050326,-73.77855865801537,40.6919536212408,399.01295319644476
1883,29,57,BX11,QN13,-73.85263318131206,40.85650602050326,-73.73755773883758,40.699241715212864,336.61716448377456
1884,29,58,BX11,QN14,-73.85263318131206,40.85650602050326,-73.80635489016326,40.59046640173835,109.63439807482452
1885,29,59,BX11,QN84,-73.85263318131206,40.85650602050326,-73.85258206793222,40.59187294999102,1.2459050536871072
1886,29,60,BX11,SI01,-73.85263318131206,40.85650602050326,-74.12039747960849,40.626631039069075,93.1096523027406
1887,29,61,BX11,SI02,-73.85263318131206,40.85650602050326,-74.14127533798536,40.592690590711,64.84169113780095
1888,29,62,BX11,SI03,-73.85263318131206,40.85650602050326,-74.19030960840125,40.54098539741242,48.17180207252238
1889,29,63,BX11,SI95,-73.85263318131206,40.85650602050326,-74.104335124192,40.564083425263405,4.928096322167435
1890,30,0,BX12,BK01,-73.85128156975449,40.88670631960775,-73.94716485387544,40.71683914979386,685.5373025087014
1891,30,1,BX12,BK02,-73.85128156975449,40.88670631960775,-73.97837913477538,40.69382760465749,385.28360375705296
1892,30,2,BX12,BK03,-73.85128156975449,40.88670631960775,-73.94085883642956,40.68772369261693,487.3976348600362
1893,30,3,BX12,BK04,-73.85128156975449,40.88670631960775,-73.9168388485992,40.694551313498664,449.9796471117798
1894,30,4,BX12,BK05,-73.85128156975449,40.88670631960775,-73.8773418686659,40.67173712827511,486.54303502580626
1895,30,5,BX12,BK06,-73.85128156975449,40.88670631960775,-73.98799738429122,40.67273549470013,306.4102563238023
1896,30,6,BX12,BK07,-73.85128156975449,40.88670631960775,-74.00137747837039,40.65160894849583,250.6940995729733
1897,30,7,BX12,BK08,-73.85128156975449,40.88670631960775,-73.94714711249286,40.674503975601816,332.4219029918166
1898,30,8,BX12,BK09,-73.85128156975449,40.88670631960775,-73.94707350709098,40.66293581355036,283.65457212643804
1899,30,9,BX12,BK10,-73.85128156975449,40.88670631960775,-74.02366503580177,40.62309513074918,195.1674535209144
1900,30,10,BX12,BK11,-73.85128156975449,40.88670631960775,-73.99362856438486,40.60688009588173,228.21892156670114
1901,30,11,BX12,BK12,-73.85128156975449,40.88670631960775,-73.98332240426768,40.63104672015064,275.75856409877247
1902,30,12,BX12,BK13,-73.85128156975449,40.88670631960775,-73.9813448692334,40.580741392044644,148.6951688784412
1903,30,13,BX12,BK14,-73.85128156975449,40.88670631960775,-73.95890153122062,40.63120765487312,269.571706910895
1904,30,14,BX12,BK15,-73.85128156975449,40.88670631960775,-73.94971480741029,40.59491433297577,207.16670467532822
1905,30,15,BX12,BK16,-73.85128156975449,40.88670631960775,-73.91115157108779,40.669019563922355,303.84521702312907
1906,30,16,BX12,BK17,-73.85128156975449,40.88670631960775,-73.93439082497187,40.64843310036696,319.6731265197057
1907,30,17,BX12,BK18,-73.85128156975449,40.88670631960775,-73.91355068546429,40.62129419761759,298.2723534923125
1908,30,18,BX12,BK56,-73.85128156975449,40.88670631960775,-73.8763689072742,40.60766711970171,3.026715760291846
1909,30,19,BX12,BX01,-73.85128156975449,40.88670631960775,-73.91594021485749,40.81070822441455,2399.6950591442974
1910,30,20,BX12,BX02,-73.85128156975449,40.88670631960775,-73.88808730836651,40.81322602862232,2484.0288603417557
1911,30,21,BX12,BX03,-73.85128156975449,40.88670631960775,-73.89758156527051,40.832748145182556,4940.666451064158
1912,30,22,BX12,BX04,-73.85128156975449,40.88670631960775,-73.92113830969193,40.83285836867565,4512.948631734471
1913,30,23,BX12,BX05,-73.85128156975449,40.88670631960775,-73.90922507317853,40.852496679460366,8476.64743614079
1914,30,24,BX12,BX06,-73.85128156975449,40.88670631960775,-73.88650265839324,40.849402439238865,10397.823493170366
1915,30,25,BX12,BX07,-73.85128156975449,40.88670631960775,-73.88950711401796,40.883462440633124,37252.86689161894
